id;name;brand;regular_price;promo_price;store;city
440453;Треска, филе (лойн), весовая;Прочие Товары;105000.0;95000.0;Лента;Москва
66407;Минога жареная ЛИСИЙ НОС в маринаде, 200г;ЛИСИЙ НОС;55099.0;;Лента;Москва
8173;Креветки варено-мороженые POLAR в панцире 70/90, 1000г;POLAR;157699.0;124899.0;Лента;Москва
365613;Морской микс МЕРИДИАН в масле, 180г;МЕРИДИАН;23799.0;20999.0;Лента;Москва
81197;Семга слабосоленая РУССКОЕ МОРЕ филе-ломтики, 120г;РУССКОЕ МОРЕ;63799.0;;Лента;Москва
740991;Анчоус DELICIUS филе в подсолнечном масле, 90г;DELICIUS;77699.0;55699.0;Лента;Москва
751083;Суши-сэндвич с лососем, 240г;ЛЕНТА FRESH;29999.0;;Лента;Москва
517272;Эсколар (масляная рыба) холодного копчения БАЛТИЙСКИЙ БЕРЕГ филе-кусок с кожей, 200г;БАЛТИЙСКИЙ БЕРЕГ;50399.0;;Лента;Москва
239647;Креветки Королевские варено-мороженые VICI в панцире 30/40, 1000г;VICI;193999.0;134399.0;Лента;Москва
745302;Треска Атлантическая FISH&MORE филе-кусок без кожи, 400г;FISH&MORE;126599.0;100799.0;Лента;Москва
741119;Угорь жареный ШИФУДО филе в соусе терияки, 440г;ШИФУДО;139999.0;96899.0;Лента;Москва
792207;Сибас свежемороженый неразделанный с головой 400–600г, весовой;Прочие Товары;53999.0;50999.0;Лента;Москва
428532;Хек замороженный ЛЕНТА филе, 800г;ЛЕНТА;81199.0;69599.0;Лента;Москва
611185;Сельдь Атлантическая слабосоленая САНТА БРЕМОР Матиас XXL Отборный, филе-кусочки в масле, 400г;САНТА БРЕМОР;51899.0;45099.0;Лента;Москва
526894;Икра лососевая ЛЕНТА зернистая, 1-й сорт, 140г;ЛЕНТА;179099.0;125499.0;Лента;Москва
557199;Сельдь МЕРИДИАН филе-кусочки в масле, 480г;МЕРИДИАН;45599.0;37699.0;Лента;Москва
637612;Сардина холодного копчения РЫБНЫЙ ДВОР, весовая;РЫБНЫЙ ДВОР;21500.0;;Лента;Москва
710122;Паштет рыбный FISH POINT из филе горбуши, 80г;FISH POINT;15099.0;13399.0;Лента;Москва
744263;Ряпушка Сибирская ЛЕГЕНДА ЯМАЛА натуральная с добавлением масла, 227г;ЛЕГЕНДА ЯМАЛА;23299.0;;Лента;Москва
573020;Печень минтая По-приморски, 240г;PL Lenta TempSubst;11699.0;;Лента;Москва
686392;Сельдь Тихоокеанская БАЛТИЙСКИЙ БЕРЕГ По-царски, филе-кусочки в масле с ароматом дыма, 400г;БАЛТИЙСКИЙ БЕРЕГ;36899.0;27499.0;Лента;Москва
670031;Макрель PREMIUM CLUB в томатном соусе, кусочки, 425г;PREMIUM CLUB;29899.0;21899.0;Лента;Москва
862167;Икра горбуши соленая ПУТИНА лососевая зернистая, 240г;ПУТИНА;366299.0;277499.0;Лента;Москва
745340;Зубатка полосатая свежемороженая FISH&MORE филе без кожи, 400г;FISH&MORE;80099.0;57999.0;Лента;Москва
14229;Форель ЛЕНТА FRESH стейк, весовая;ЛЕНТА FRESH СП;175000.0;95000.0;Лента;Москва
751082;Суши-сэндвич Снежный краб, 250г;ЛЕНТА FRESH;18999.0;;Лента;Москва
715709;Сельдь БАЛТИЙСКИЙ БЕРЕГ По-царски, филе в масле с укропом, 400г;БАЛТИЙСКИЙ БЕРЕГ;30099.0;23899.0;Лента;Москва
699833;Тунец полосатый МАГУРО филе в соусе Оливки-орегано с маслом, 200г;МАГУРО;44699.0;32199.0;Лента;Москва
710121;Паштет рыбный FISH POINT из филе тунца полосатого, 80г;FISH POINT;15099.0;13399.0;Лента;Москва
743510;Окунь морской замороженный НОВАЯ АЛЯСКА филе на коже, 500г;НОВАЯ АЛЯСКА;97199.0;81399.0;Лента;Москва
736267;Хек замороженный ВКУСАРТ медальон, 400г;ВКУСАРТ;60999.0;55199.0;Лента;Москва
374570;Кальмар замороженный AQUA PRODUKT соломка, 400г;AQUA PRODUKT;58799.0;40399.0;Лента;Москва
743790;Треска Атлантическая замороженная НОВАЯ АЛЯСКА филе порционное без кожи, 400г;НОВАЯ АЛЯСКА;86699.0;71899.0;Лента;Москва
505629;Сельдь Тихоокеанская VICI По-скандинавски, филе в масле, 240г;VICI;23999.0;15999.0;Лента;Москва
703348;Паста для бутербродов МЕРИДИАН с креветками в сливочном соусе, 140г;Не указан;21099.0;18799.0;Лента;Москва
862208;Икра горбуши ТРИ КИТА зернистая, 400г;Не указан;490499.0;;Лента;Москва
703404;Икра кеты PREMIUM CLUB, 170г;Не указан;291099.0;217299.0;Лента;Москва
774219;Горбуша Тихоокеанская РЫБНЫЙ СТАНДАРТ №1 натуральная, 240г;Не указан;33399.0;23599.0;Лента;Москва
726916;Икра форели PREMIUM CLUB, 100г;Не указан;134399.0;101699.0;Лента;Москва
769452;Сельдь VICI По-французски, филе-кусочки с дижонской горчицей, 200г;Не указан;22499.0;15999.0;Лента;Москва
538700;Форель сушеная, паутинка, весовая;Не указан;42900.0;;Лента;Москва
451164;Мидии копченые ЛЕНТА в масле с чесноком и зеленью, 380г;Не указан;53199.0;44099.0;Лента;Москва
333398;Икра лососевая ПУТИНА зернистая, 330г;Не указан;554999.0;328599.0;Лента;Москва
888669;Кальмар WISH FISH щупальца в рассоле, 300г;Не указан;44799.0;36999.0;Лента;Москва
673054;Треска свежемороженая ЛЕНТА без головы, 800г;Не указан;55499.0;47199.0;Лента;Москва
450631;Ассорти из морепродуктов варено-мороженное VICI с изделиями формованными (имитация из сурими), 450г;Не указан;54799.0;32899.0;Лента;Москва
711086;Мидии МИЛЕГРИН в пряно-томатном соусе, 285г;Не указан;40599.0;32499.0;Лента;Москва
278316;Форель слабосоленая МЕРИДИАН ломтики, 120г;Не указан;42899.0;;Лента;Москва
862209;Икра кеты ТРИ КИТА зернистая, 400г;Не указан;534099.0;;Лента;Москва
113078;Икра лососевая ТУНГУТУН зернистая, 1-й сорт, 140г;Не указан;115899.0;;Лента;Москва
191570;Вобла вяленая, весовая;Не указан;29700.0;;Лента;Москва
79023;Плотва вяленая, весовая;Не указан;18000.0;;Лента;Москва
862213;Креветки северные варено-мороженые ШИФУДО 150+, 4кг;Не указан;387199.0;;Лента;Москва
374571;Кальмар замороженный AQUA PRODUKT кольца, 400г;Не указан;62699.0;41099.0;Лента;Москва
104748;Камбала холодного копчения, весовая;Не указан;39500.0;;Лента;Москва
18194;Семга подкопченная РУССКОЕ МОРЕ филе-кусок, 300г;Не указан;147399.0;131999.0;Лента;Москва
233695;Икра горбуши РУССКОЕ МОРЕ зернистая, 310г;Не указан;359699.0;;Лента;Москва
110410;Крабовые палочки замороженные 365 ДНЕЙ (имитация), 1000г;Не указан;51299.0;43699.0;Лента;Москва
343432;Семга подкопченная РУССКОЕ МОРЕ филе-кусок, 200г;Не указан;98799.0;91599.0;Лента;Москва
70814;Крабовые палочки VICI, 1000г;Не указан;84799.0;33899.0;Лента;Москва
654866;Сардины копченые PREMIUM CLUB в масле, 185г;Не указан;26499.0;21899.0;Лента;Москва
390693;Минога горячего копчения ЛИСИЙ НОС, 200г;Не указан;60999.0;44899.0;Лента;Москва
167268;Лещ вяленый крупный, весовой;Не указан;23000.0;;Лента;Москва
862796;Икра горбуши соленая ПУТИНА зернистая, 100г;Не указан;115499.0;;Лента;Москва
751084;Суши-сэндвич с тунцом, 250г;Не указан;19999.0;;Лента;Москва
725677;Форель охлажденная ОСТРОВ Горная Осетия, стейк, весовая;Не указан;225999.0;153679.0;Лента;Москва
715874;Пангасиус замороженный ВКУСАРТ медальон, 400г;Не указан;43699.0;34499.0;Лента;Москва
336584;Сельдь МЕРИДИАН филе-кусочки в масле с дымком, 480г;Не указан;45999.0;37999.0;Лента;Москва
887866;Сардина Атлантическая РЫБНОЕ МЕНЮ с добавлением масла, 250г;Не указан;16499.0;;Лента;Москва
862214;Креветки Королевские сыромороженые ШИФУДО в панцире с головой с разрезом на спинке, бабочка, 300г;Не указан;88799.0;;Лента;Москва
358186;Скумбрия холодного копчения БАЛТИЙСКИЙ БЕРЕГ кусочки, 280г;Не указан;34699.0;;Лента;Москва
510775;Кальмар замороженный AQUA PRODUKT очищенный, щупальца, 300г;Не указан;60399.0;46399.0;Лента;Москва
715690;Коктейль из морепродуктов MARE Оливковый Прованс, в масле с розмарином и орегано, 150г;Не указан;21099.0;19399.0;Лента;Москва
856047;Форель холодного копчения РЕСПУБЛИКА ФОРЕЛИЯ филе на коже, весовая;Не указан;139950.0;;Лента;Москва
336583;Сельдь МЕРИДИАН филе-кусочки в масле с укропом, 480г;Не указан;46799.0;38699.0;Лента;Москва
719390;Палтус синекорый свежемороженый BOREALIS стейк, 400г;Не указан;115099.0;;Лента;Москва
505411;Мидии варено-мороженые AQUA PRODUKT Крымские, в раковине, 450г;Не указан;63299.0;46199.0;Лента;Москва
740529;Мидии варено-мороженые ШИФУДО мясо 200/300, 300г;Не указан;44299.0;;Лента;Москва
669259;Икра лососевая имитированная КАМЧАТСКОЕ МОРЕ структурированная, 95г;Не указан;23299.0;;Лента;Москва
703957;Медальоны замороженные POLAR из филе горбуши, 400г;Не указан;80799.0;;Лента;Москва
627357;Горбуша холодного копчения РУССКОЕ МОРЕ кусочки, 500г;Не указан;70699.0;;Лента;Москва
722682;Икра стерляди ПУТИНА зернистая, 50г;Не указан;399599.0;310799.0;Лента;Москва
594457;Масляная рыба холодного копчения ДАРЫ ОКЕАНА ломтики, 70г;Не указан;22299.0;;Лента;Москва
768297;Икра рыбная ПУТИНА с крабовым мясом (имитация), 160г;Не указан;16399.0;12899.0;Лента;Москва
262577;Икра ленского осетра ROYAL BLACK, 50г;Не указан;577699.0;359699.0;Лента;Москва
707450;Паштет УЛЬТРАМАРИН из мяса антарктического криля, 105г;Не указан;18399.0;14999.0;Лента;Москва
722847;Креветки варено-мороженые AURORA неразделанные глазированные 150+, 1кг;Не указан;113999.0;90099.0;Лента;Москва
611269;Сельдь слабосоленая САНТА БРЕМОР Матиас XXL Отборный, филе-кусочки в масле с пряностями, 400г;Не указан;51899.0;42799.0;Лента;Москва
883737;Икра минтая подкопченная в масле, весовая;Не указан;32000.0;26000.0;Лента;Москва
769454;Сельдь VICI По-русски, филе-кусочки с маринованными огурцами и луком, 200г;Не указан;22499.0;18899.0;Лента;Москва
587391;Печень тресковых видов рыб По-скандинавски, 240г;Не указан;9799.0;;Лента;Москва
740470;Ветчина лососевая БАЛТИЙСКИЙ БЕРЕГ, 250г;Не указан;37699.0;23199.0;Лента;Москва
599372;Коктейль из морепродуктов маринованный VICI Морской, с креветками (имитация) в масле, 360г;Не указан;38199.0;28499.0;Лента;Москва
714977;Кальмар МЕРИДИАН в соусе карри, соломка, 180г;Не указан;28399.0;24199.0;Лента;Москва
175469;Щука, филе без кожи, весовая;Не указан;45510.0;41000.0;Лента;Москва
749644;Кальмар ШИФУДО фаршированный тремя видами сыра и зеленью, 250г;Не указан;40799.0;;Лента;Москва
590267;Креветка подкопченная рубленая MARE в соусе, 150г;Не указан;17299.0;;Лента;Москва
565756;Окунь замороженный FISH & MORE филе, 500г;Не указан;65299.0;;Лента;Москва
278072;Коктейль из морепродуктов МЕРИДИАН в масле, 415г;Не указан;64899.0;51899.0;Лента;Москва
733134;Каша перловая КАПИТАН ВКУСОВ с филе-кусочками тунца полосатого, 170г;Не указан;23199.0;;Лента;Москва
551344;Кальмар замороженный POLAR неочищенный, тушка, 500г;Не указан;50399.0;39999.0;Лента;Москва
676210;Нерка холодного копчения WISH FISH филе-кусок, 150г;Не указан;46799.0;37499.0;Лента;Москва
195545;Осетр живой, весовой;Не указан;209999.0;;Лента;Москва
703349;Мясо мидий Чилийских МЕРИДИАН в масле, 270г;Не указан;36299.0;28099.0;Лента;Москва
353998;Сельдь специального посола БАЛТИЙСКИЙ БЕРЕГ потрошеная, 650г;Не указан;34199.0;;Лента;Москва
746555;Форель холодного копчения WISH FISH филе-кусок, 150г;Не указан;58499.0;43299.0;Лента;Москва
887643;Тунец холодного копчения WISH FISH с ароматными травами, филе-ломтики, 100г;Не указан;32499.0;27999.0;Лента;Москва
583719;Сельдь БАЛТИЙСКИЙ БЕРЕГ По-царски, филе в масле, 400г;Не указан;28999.0;23199.0;Лента;Москва
733133;Каша гречневая КАПИТАН ВКУСОВ с филе-кусочками тунца полосатого, 170г;Не указан;24899.0;;Лента;Москва
749648;Креветки Королевские белоногие варено-мороженые ШИФУДО в соусе Сливочный Васаби, очищенные, 100г;Не указан;44499.0;;Лента;Москва
725738;Форель охлажденная ОСТРОВ Горная Осетия, филе, весовая;Не указан;235039.0;180799.0;Лента;Москва
713611;Паштет рыбный ХАМЕ Треска, 80г;Не указан;18599.0;15699.0;Лента;Москва
743179;Минтай вяленый с перцем, филе, весовой;Не указан;69000.0;;Лента;Москва
743511;Палтус Синекорый замороженный НОВАЯ АЛЯСКА филе на коже, 400г;Не указан;155299.0;126499.0;Лента;Москва
724883;Камбала-ерш вяленая, стейк, весовая;Не указан;60000.0;;Лента;Москва
703350;Мясо мидий Чилийских МЕРИДИАН в соусе карри, 180г;Не указан;22499.0;19499.0;Лента;Москва
700757;Креветки замороженные VICI Torpedo, очищенные с хвостиком в панировке, 200г;Не указан;56599.0;;Лента;Москва
887641;Тунец холодного копчения WISH FISH филе-кусок, 130г;Не указан;33599.0;30299.0;Лента;Москва
879801;Ролл ЙУМИ Первая симфония с креветкой темпура, 180г;Не указан;39199.0;;Лента;Москва
277416;Сельдь МЕРИДИАН филе-кусочки в масле с зеленью, 175г;Не указан;20299.0;;Лента;Москва
78387;Зубатка синяя потрошеная без головы, весовая;Не указан;49949.0;44999.0;Лента;Москва
262578;Икра стерляди ROYAL BLACK, 50г;Не указан;346399.0;316399.0;Лента;Москва
634862;Креветки замороженные POLAR Королевские неразделанные 50/70, 500г;Не указан;64999.0;;Лента;Москва
654867;Горбуша PREMIUM CLUB в горчичном соусе, 185г;Не указан;32199.0;26499.0;Лента;Москва
269903;Кижуч слабосоленый МЕРИДИАН ломтики, 120г;МЕРИДИАН;64599.0;;Лента;Москва
608579;Судак вяленый неразделанный, весовой;Прочие Товары;36000.0;;Лента;Москва
864596;Креветки северные замороженные AURORA 90/120, 2кг;AURORA;198399.0;154899.0;Лента;Москва
863648;Икра осетровая соленая ПУТИНА зернистая, первый сорт, 50г;ПУТИНА;410699.0;366299.0;Лента;Москва
749645;Мидии ШИФУДО мясо в соусе Том-Ям, 100г;ШИФУДО;21699.0;;Лента;Москва
518391;Форель слабосоленая МИРАМАР филе-кусок, 200г;МИРАМАР;62199.0;44499.0;Лента;Москва
521434;Шпроты ВКУСНЫЕ КОНСЕРВЫ в масле, 175г;ВКУСНЫЕ КОНСЕРВЫ;23499.0;17199.0;Лента;Москва
523853;Икра лососевая 365 ДНЕЙ зернистая, 1-й сорт, 75г;365 ДНЕЙ;44299.0;;Лента;Москва
527849;Скумбрия Атлантическая пряного посола ЛЕНТА нарезанная, 280г;ЛЕНТА;44499.0;34199.0;Лента;Москва
547548;Крабовые палочки РУССКОЕ МОРЕ, 400г;РУССКОЕ МОРЕ;26299.0;20199.0;Лента;Москва
554629;Палтус ЛЕНТА FRESH потрошеный без головы (из замороженного сырья), весовой;ЛЕНТА FRESH СП;143999.0;119999.0;Лента;Москва
556915;Икра лососевая имитированная РУССКОЕ МОРЕ Стольная, 230г;РУССКОЕ МОРЕ;15699.0;10299.0;Лента;Москва
558170;Икра лососевая КАМЧАТСКОЕ МОРЕ зернистая, ГОСТ, 140г;КАМЧАТСКОЕ МОРЕ;194399.0;131199.0;Лента;Москва
559590;Горбуша потрошеная без головы, свежемороженая, весовая;Прочие Товары;53999.0;44999.0;Лента;Москва
594457;Масляная рыба холодного копчения ДАРЫ ОКЕАНА ломтики, 70г;ДАРЫ ОКЕАНА;22299.0;;Лента;Москва
609191;Горбуша горячего копчения РУССКОЕ МОРЕ без головы, 500г;РУССКОЕ МОРЕ;66699.0;;Лента;Москва
625547;"Скумбрия Атлантическая пряного посола ЛЕНТА FRESH потрошеная без головы, 
фасованная, весовая";ЛЕНТА FRESH СП;38250.0;;Лента;Москва
627494;Паста из тресковых рыб САНТА БРЕМОР Фиш-мусс, с лососем, 140г;САНТА БРЕМОР;12299.0;9699.0;Лента;Москва
627570;Паста из тресковых рыб САНТА БРЕМОР Фиш-мусс, с кальмаром и креветкой, 140г;САНТА БРЕМОР;12299.0;9999.0;Лента;Москва
633518;Риет подкопченный ЛЕНТА из горбуши, кеты и скумбрии, 180г;ЛЕНТА;22099.0;17399.0;Лента;Москва
657949;Сельдь слабосоленая BONVIDA филе в масле, 780г;BONVIDA;56999.0;44499.0;Лента;Москва
662569;Креветки Королевские варено-мороженые POLAR неразделанные 110/130, 500г;POLAR;52799.0;42399.0;Лента;Москва
676187;Нерка слабосоленая WISH FISH ломтики, 100г;WISH FISH;37199.0;31399.0;Лента;Москва
679405;Изделия кулинарные национальной японской кухни I LIKE EAT Онигири Филадельфия, 100г;I LIKE EAT;14199.0;;Лента;Москва
700602;Икра рыбная слабосоленая БАЛТИЙСКИЙ БЕРЕГ Creme Le Mare, в соусе с томатами и жареным луком, 165г;БАЛТИЙСКИЙ БЕРЕГ;19599.0;14199.0;Лента;Москва
700649;Икра рыбная слабосоленая БАЛТИЙСКИЙ БЕРЕГ Creme Le Mare, в соусе с кунжутом и соевым соусом, 165г;БАЛТИЙСКИЙ БЕРЕГ;19599.0;14199.0;Лента;Москва
704933;Судак замороженный WISH FISH филе, 500г;WISH FISH;73499.0;57099.0;Лента;Москва
705965;Крабовое мясо 365 ДНЕЙ, 200г;365 ДНЕЙ;7699.0;;Лента;Москва
708761;Крабовые палочки замороженные 365 ДНЕЙ, 200г;365 ДНЕЙ;8599.0;;Лента;Москва
709251;Горбуша Тихоокеанская КАПИТАН ВКУСОВ кусковая в натуральной заливке, 200г;КАПИТАН ВКУСОВ;29899.0;26499.0;Лента;Москва
710064;Паштет рыбный FISH POINT из филе тунца полосатого с томатами, 80г;FISH POINT;15999.0;;Лента;Москва
710345;Крабовые палочки замороженные ЛЕНТА имитация, 400г;ЛЕНТА;29899.0;22999.0;Лента;Москва
710811;Паста рыбная САНТА БРЕМОР Краб в сливочном соусе с мясом крабовым (имитация), 150г;САНТА БРЕМОР;11199.0;;Лента;Москва
887867;Риет FISH STORIES из тунца желтоперого, 115г;FISH STORIES;18699.0;;Лента;Москва
743789;Треска Атлантическая замороженная НОВАЯ АЛЯСКА филе спинки без кожи, 400г;НОВАЯ АЛЯСКА;137999.0;105799.0;Лента;Москва
881582;Ролл ЙУМИ Первая симфония с семгой и творожным сыром, 180г;ЙУМИ;41399.0;;Лента;Москва
721106;Креветки Королевские свежемороженые AGAMA Для жарки, без головы, 1кг;AGAMA;234299.0;;Лента;Москва
565757;Креветки северные варено-мороженые FISH & MORE в панцире 80/100, 750г;FISH & MORE;92999.0;;Лента;Москва
743512;Палтус Синекорый замороженный НОВАЯ АЛЯСКА филе без кожи, 400г;НОВАЯ АЛЯСКА;167899.0;137999.0;Лента;Москва
722903;Мясо мидий AURORA в белом соусе, на створках, 500г;AURORA;80799.0;51899.0;Лента;Москва
728799;Креветки Королевские замороженные, в заливке со специями, 600г;NONAME;67299.0;;Лента;Москва
526811;Паста из морепродуктов БАЛТИЙСКИЙ БЕРЕГ Creme Le Mare сливочная, 150г;БАЛТИЙСКИЙ БЕРЕГ;12299.0;;Лента;Москва
862630;Креветки Королевские сыромороженые ШИФУДО отборные целые в заливке Том Ям, 550г;ШИФУДО;71299.0;;Лента;Москва
80542;Щука неразделанная, весовая;Прочие Товары;104338.0;93998.0;Лента;Москва
749646;Кижуч ШИФУДО филе с соусом Песто с печеной свеклой, 170г;ШИФУДО;64999.0;;Лента;Москва
742974;Кальмар Командорский копчено-вяленый, щупальца, весовой;Прочие Товары;81000.0;;Лента;Москва
714223;Креветки северные варено-мороженые AURORA 90–120, глазурь 14%, 500г;AURORA;64999.0;49899.0;Лента;Москва
474753;Пелядь вяленая, неразделанная, весовая;Прочие Товары;52500.0;;Лента;Москва
851363;Минтай замороженный ВКУСАРТ филе на коже, 600г;ВКУСАРТ;57499.0;;Лента;Москва
535533;Горбуша копчено-вяленая, юкола из филе, весовая;Прочие Товары;99000.0;;Лента;Москва
740024;Креветка свежемороженая ШИФУДО 40–50, 2кг;ШИФУДО;251799.0;195499.0;Лента;Москва
888442;Семга слабосоленая ЛЕНТА филе-ломтики, 80г;ЛЕНТА;35899.0;32499.0;Лента;Москва
63277;Салат из морской капусты БАЛТИЙСКИЙ БЕРЕГ в сырном соусе, 250г;БАЛТИЙСКИЙ БЕРЕГ;12799.0;;Лента;Москва
220927;Икра осетровая ROYAL BLACK зернистая, 125г;ROYAL BLACK;1468999.0;1310699.0;Лента;Москва
866126;Краб-стригун варено-мороженый НОВАЯ АЛЯСКА Опилио, конечности, 400г;НОВАЯ АЛЯСКА;118299.0;;Лента;Москва
80493;Толстолобик непотрошеный, весовой;Прочие Товары;73258.0;65998.0;Лента;Москва
574203;Коктейль из морепродуктов БАЛТИЙСКИЙ БЕРЕГ в рассоле, 210г;БАЛТИЙСКИЙ БЕРЕГ;25499.0;;Лента;Москва
888443;Форель холодного копчения ЛЕНТА филе-кусок, 130г;ЛЕНТА;44799.0;36999.0;Лента;Москва
